title,video_id,url
Juoma tauko,djI1J04FQ18,https://www.youtube.com/watch?v=djI1J04FQ18
Pyöräilemässä kotio,7MfZW5fVC1U,https://www.youtube.com/watch?v=7MfZW5fVC1U
Helikopteri,zoHm2zAsyHU,https://www.youtube.com/watch?v=zoHm2zAsyHU
Nyt ramasee,P-lj3LN4g8c,https://www.youtube.com/watch?v=P-lj3LN4g8c
Nyt se lähtee,k66KVQ2sHag,https://www.youtube.com/watch?v=k66KVQ2sHag
Nyt kotona,3cdZ-BCIiDI,https://www.youtube.com/watch?v=3cdZ-BCIiDI
Sunnuntai lenkillä,Erj4UUjNf9Y,https://www.youtube.com/watch?v=Erj4UUjNf9Y
Lampaita,Q8DxJ7Jda7Q,https://www.youtube.com/watch?v=Q8DxJ7Jda7Q
Mikässe siellä lentää,rQeYoAx83xs,https://www.youtube.com/watch?v=rQeYoAx83xs
On sitä mustaa valkosella,kIdg0wyup9E,https://www.youtube.com/watch?v=kIdg0wyup9E
Sunnuntai,Fs3Jm4ziCPc,https://www.youtube.com/watch?v=Fs3Jm4ziCPc
yötä,6UvDABqRSV0,https://www.youtube.com/watch?v=6UvDABqRSV0
niilo22 & VT Poliisi museo osa3,zc07dcmjkjs,https://www.youtube.com/watch?v=zc07dcmjkjs
niilo22 & VT Poliisi museo osa2,qPvZoSz9QA0,https://www.youtube.com/watch?v=qPvZoSz9QA0
niilo22 & VT Poliisi museo 1,h95ShSUOlTE,https://www.youtube.com/watch?v=h95ShSUOlTE
niilo22 & VT Pyöräilemässä osa2,gs8lEqWB78o,https://www.youtube.com/watch?v=gs8lEqWB78o
niilo22 & VT Pyöräilemässä,nDe3VbfrNSw,https://www.youtube.com/watch?v=nDe3VbfrNSw
tästä lähtee lauantai,yLxZTU-cNJg,https://www.youtube.com/watch?v=yLxZTU-cNJg
Vieläkin turvotaa + maha sekarin,Nf0VAaYYT58,https://www.youtube.com/watch?v=Nf0VAaYYT58
Täällänen video,eWtkEZgM6Vk,https://www.youtube.com/watch?v=eWtkEZgM6Vk
Nyt turvottaa,n2djtUizz40,https://www.youtube.com/watch?v=n2djtUizz40
Nyt on kulunut 10min,-pYeCJkLyEU,https://www.youtube.com/watch?v=-pYeCJkLyEU
Nyt alkaa viikonlopun vietto,rlRZ-etvCHw,https://www.youtube.com/watch?v=rlRZ-etvCHw
Hyvää vikonloppua,guPs6RINM-c,https://www.youtube.com/watch?v=guPs6RINM-c
paketti,5iV3MunpAbk,https://www.youtube.com/watch?v=5iV3MunpAbk
Yötä tässä,XZ8c117mPVA,https://www.youtube.com/watch?v=XZ8c117mPVA
iltaa,j717j9dHsRA,https://www.youtube.com/watch?v=j717j9dHsRA
Sateessa,LxbcDgtJtc0,https://www.youtube.com/watch?v=LxbcDgtJtc0
nyt testi ja laitetaan pyykin tuleen,S8x8HQD--84,https://www.youtube.com/watch?v=S8x8HQD--84
Nyt aamusta,l0sLB_zXo5U,https://www.youtube.com/watch?v=l0sLB_zXo5U
Rupesin siivoon,pQ6kx7jROHg,https://www.youtube.com/watch?v=pQ6kx7jROHg
Keskiviikon posti,7Ukc4RvsdL8,https://www.youtube.com/watch?v=7Ukc4RvsdL8
Keskiviikko,dskSQLoYDzw,https://www.youtube.com/watch?v=dskSQLoYDzw
vinkki,vFMqUgcEvfk,https://www.youtube.com/watch?v=vFMqUgcEvfk
Nyt on tultu pyörimästä,zLCWaIxvt_s,https://www.youtube.com/watch?v=zLCWaIxvt_s
Kyl on lämmintä huh!,WzEWL-2XLOU,https://www.youtube.com/watch?v=WzEWL-2XLOU
Täällä ollaan taas,a0WJBX8WaeM,https://www.youtube.com/watch?v=a0WJBX8WaeM
Kävelyä,fEsyUb6Ffqc,https://www.youtube.com/watch?v=fEsyUb6Ffqc
Löyty tällänen,e2FslHpBrIo,https://www.youtube.com/watch?v=e2FslHpBrIo
Huomenta näin heti aamusta VUOON!,v-xMKF1y49M,https://www.youtube.com/watch?v=v-xMKF1y49M
Tällänen muonatai,28sZCTcSMjo,https://www.youtube.com/watch?v=28sZCTcSMjo
Juoma tauko,NFNNXODo1no,https://www.youtube.com/watch?v=NFNNXODo1no
Nyt se on testattu,pB2sdXThnm8,https://www.youtube.com/watch?v=pB2sdXThnm8
Ei oo oikeen mitään sanottavaa,G1YXHWHtG7E,https://www.youtube.com/watch?v=G1YXHWHtG7E
Kuvataan pikku pätkä,ZgMc9cHEyP4,https://www.youtube.com/watch?v=ZgMc9cHEyP4
Sunnuntai pyöräiliä osa2,h_CU10yQBA0,https://www.youtube.com/watch?v=h_CU10yQBA0
Sunnuntai pyöräiliä,Q3yo-wtYCHs,https://www.youtube.com/watch?v=Q3yo-wtYCHs
Sunnuntai 22 päivä,4PLvAzbAfNw,https://www.youtube.com/watch?v=4PLvAzbAfNw
Nyt helppo hyvyllä,ky1HCXc-lxM,https://www.youtube.com/watch?v=ky1HCXc-lxM
Oli kyl 5/5 PYÖRÄILY LENKKI,BYa9oZF1iPA,https://www.youtube.com/watch?v=BYa9oZF1iPA
Nyt pikku pyöräily,lRfa9INeBCk,https://www.youtube.com/watch?v=lRfa9INeBCk
Huomenta kuvataan perunalla,Tl9RO2JdPdo,https://www.youtube.com/watch?v=Tl9RO2JdPdo
Tällästä viikonlopulle,XIdZmb-9xKg,https://www.youtube.com/watch?v=XIdZmb-9xKg
Nyt on kiristetty,q--Oaw8RC88,https://www.youtube.com/watch?v=q--Oaw8RC88
Nyt tulin tähän,ayi00TOpkd0,https://www.youtube.com/watch?v=ayi00TOpkd0
Nyt viedään roskat,v0wA1J4CU-U,https://www.youtube.com/watch?v=v0wA1J4CU-U
Onneksi on kevyttä,W7u1RI2pIpA,https://www.youtube.com/watch?v=W7u1RI2pIpA
Viikonloppu pukkaa,7PLHKNW9izU,https://www.youtube.com/watch?v=7PLHKNW9izU
Nyt on päivä pulkassa,fE1sBoaAVKQ,https://www.youtube.com/watch?v=fE1sBoaAVKQ
Tulin ottaan kuvia,mEm5K8RnTJs,https://www.youtube.com/watch?v=mEm5K8RnTJs
Nyt ollaan lempäälässä,0QBysbgiL44,https://www.youtube.com/watch?v=0QBysbgiL44
Huometa jo torrstai,Ek3oDZo9GS4,https://www.youtube.com/watch?v=Ek3oDZo9GS4
Iltaa,idJWGIN_lUA,https://www.youtube.com/watch?v=idJWGIN_lUA
Posti paketti,WggOd4fCD_E,https://www.youtube.com/watch?v=WggOd4fCD_E
Kuppakassi,BMBUr5VWxwo,https://www.youtube.com/watch?v=BMBUr5VWxwo
Nyt on pyöräilty,I-DfWbpNYcQ,https://www.youtube.com/watch?v=I-DfWbpNYcQ
Koti matkalla,IKViSGEeidk,https://www.youtube.com/watch?v=IKViSGEeidk
Nyt lähettiin,6HU3y4QTBbs,https://www.youtube.com/watch?v=6HU3y4QTBbs
Huomenta tulossa hyväpäivä,hL7L-FYIMRU,https://www.youtube.com/watch?v=hL7L-FYIMRU
Kohta jännitetään,BYN9Nz8XihY,https://www.youtube.com/watch?v=BYN9Nz8XihY
Nyt kävi  näin,HSvmYFPejTg,https://www.youtube.com/watch?v=HSvmYFPejTg
Näin,TRXEgh9quT0,https://www.youtube.com/watch?v=TRXEgh9quT0
buenos días & Cafe,u_nKgH_Yu1U,https://www.youtube.com/watch?v=u_nKgH_Yu1U
Nyt on pyöräilyt pyöräilty,3uPKSGzJ_Gk,https://www.youtube.com/watch?v=3uPKSGzJ_Gk
Rupes pikkusen sataan,mTuUXnDLQNI,https://www.youtube.com/watch?v=mTuUXnDLQNI
Kävin ideaparkissa,5j2j-SBO1iI,https://www.youtube.com/watch?v=5j2j-SBO1iI
Kuvataas puöräily videoo,pRf49cXDzg4,https://www.youtube.com/watch?v=pRf49cXDzg4
Nyt ollaan,JE4RnMIPBY4,https://www.youtube.com/watch?v=JE4RnMIPBY4
Nyt vasta pyöräileen,zx2bmR6yIY0,https://www.youtube.com/watch?v=zx2bmR6yIY0
Viikon alkua,AImuKU1AGSY,https://www.youtube.com/watch?v=AImuKU1AGSY
Testi video ulkona/Nikon coolpix S3,tBR7KTFgIkk,https://www.youtube.com/watch?v=tBR7KTFgIkk
Jes 5/5,lnBZKHCOITY,https://www.youtube.com/watch?v=lnBZKHCOITY
Testi video ulkona,xm68F40SJTs,https://www.youtube.com/watch?v=xm68F40SJTs
Huh huh!,UFME8jU93tk,https://www.youtube.com/watch?v=UFME8jU93tk
Huomenta ja kyllä sataa,9UxP_EJlW9A,https://www.youtube.com/watch?v=9UxP_EJlW9A
3/5 on lauantai mennyt,7loVas3WdO8,https://www.youtube.com/watch?v=7loVas3WdO8
Näin tänään,Xla1Ra_qVdM,https://www.youtube.com/watch?v=Xla1Ra_qVdM
Aamu kahvilla,MgPuMCjGLyY,https://www.youtube.com/watch?v=MgPuMCjGLyY
Just heräsin,cJlnY3Vi4Y0,https://www.youtube.com/watch?v=cJlnY3Vi4Y0
Nyt ollaan pyöräilemässä osa3,RD-gE3h4vTA,https://www.youtube.com/watch?v=RD-gE3h4vTA
Nyt ollaan pyöräilemässä osa2,tVT8fb8fK3E,https://www.youtube.com/watch?v=tVT8fb8fK3E
Nyt ollaan pyöräilemässä,lZA8N9khXbI,https://www.youtube.com/watch?v=lZA8N9khXbI
Oli han paketti,A-6hGIXWhOw,https://www.youtube.com/watch?v=A-6hGIXWhOw
"Friday13 misfortune, bad luck",7zx_bqrc-wE,https://www.youtube.com/watch?v=7zx_bqrc-wE
Näin on ilta mennyt,steeu3_YWjo,https://www.youtube.com/watch?v=steeu3_YWjo
nyt on laitettu muutta ilmakehä,3qRI6kaseMw,https://www.youtube.com/watch?v=3qRI6kaseMw
Tässä mennään pysäkille,1SZtBmtWiK4,https://www.youtube.com/watch?v=1SZtBmtWiK4
Torstia uomua,N6NbB03wZdI,https://www.youtube.com/watch?v=N6NbB03wZdI
Olihan peli,nHz5tzvkgg8,https://www.youtube.com/watch?v=nHz5tzvkgg8
Piti pysähtyä,PI8uulC_zeE,https://www.youtube.com/watch?v=PI8uulC_zeE
3/5 keskiviikon pyöräily,aDaR0aZWEz0,https://www.youtube.com/watch?v=aDaR0aZWEz0
Hyomenta ja mitä täälä tapahtuu,WvQ1QL78XRU,https://www.youtube.com/watch?v=WvQ1QL78XRU
Myöhäis iltaa,9k6a9uDGymM,https://www.youtube.com/watch?v=9k6a9uDGymM
Pyörälenlillä,xqi-8NdiYLU,https://www.youtube.com/watch?v=xqi-8NdiYLU
Nyt kotona ja kohta pyöräileen,GrcgARFEpiI,https://www.youtube.com/watch?v=GrcgARFEpiI
Huomenta vuuon!,c_LhJ6tkMW0,https://www.youtube.com/watch?v=c_LhJ6tkMW0
Nyt viilenee,M-E_CyqDYSI,https://www.youtube.com/watch?v=M-E_CyqDYSI
Hyvin kerkesin,pQunh18dOt8,https://www.youtube.com/watch?v=pQunh18dOt8
Enää pikku matka,V2be5R5I-tg,https://www.youtube.com/watch?v=V2be5R5I-tg
Lähin pienelle pyörälenkille,8V89oX2VINs,https://www.youtube.com/watch?v=8V89oX2VINs
Näin kävi aamulla,Lkmr8HFrugA,https://www.youtube.com/watch?v=Lkmr8HFrugA
Näin pyöräilyn jälkeen,RGW9-NZIONc,https://www.youtube.com/watch?v=RGW9-NZIONc
Täälä sitä ollaan,tN2-BcZjKDc,https://www.youtube.com/watch?v=tN2-BcZjKDc
Täälä menään,tyG8Iq-M4oc,https://www.youtube.com/watch?v=tyG8Iq-M4oc
Täällä jatketaan katselua,KOgT4DW6_lw,https://www.youtube.com/watch?v=KOgT4DW6_lw
pikku tauko,Bf12oZwlrek,https://www.youtube.com/watch?v=Bf12oZwlrek
Täällä sitä ollaan,y6bPosWXpO0,https://www.youtube.com/watch?v=y6bPosWXpO0
Täällä mennään,rDdtwmwLuhg,https://www.youtube.com/watch?v=rDdtwmwLuhg
Tästä lähtee sunnuntain pyöräilyt,o6cTvBe4VUA,https://www.youtube.com/watch?v=o6cTvBe4VUA
Smsung HMX-F80,0WpmIclUE8Y,https://www.youtube.com/watch?v=0WpmIclUE8Y
Sunnuntai,xMqLwU71SUE,https://www.youtube.com/watch?v=xMqLwU71SUE
iltaa mites täälä on  mennyt,Enim25Ot15k,https://www.youtube.com/watch?v=Enim25Ot15k
Ei tullut suihkussa käymisetä mitään,qGTTgzE5SfQ,https://www.youtube.com/watch?v=qGTTgzE5SfQ
Tulin hetkeksi istuskeleen,kMv174oEo_8,https://www.youtube.com/watch?v=kMv174oEo_8
noniin täällä pyöräillään,_Gavx12auV8,https://www.youtube.com/watch?v=_Gavx12auV8
Taas täälä ollaan,IUT3o4FP5_0,https://www.youtube.com/watch?v=IUT3o4FP5_0
Tästä lähetiin pyöräileen,JZdNauWmM_g,https://www.youtube.com/watch?v=JZdNauWmM_g
Lauantai aamua,aJabVS-cUDQ,https://www.youtube.com/watch?v=aJabVS-cUDQ
Tällen oli perjantain pyörily,QkjRGK8V2_A,https://www.youtube.com/watch?v=QkjRGK8V2_A
Lähin pyörilenn ja tuulee,ISbAIz1Osqw,https://www.youtube.com/watch?v=ISbAIz1Osqw
Hyvää viikonloppua,eZDklG6G_L0,https://www.youtube.com/watch?v=eZDklG6G_L0
ulkoilemassa,XCvXJ8-XF3o,https://www.youtube.com/watch?v=XCvXJ8-XF3o
Orava,Wkb_9TxzAh0,https://www.youtube.com/watch?v=Wkb_9TxzAh0
Tällästä helatorstain kuniaksi,nFnw38mjcZE,https://www.youtube.com/watch?v=nFnw38mjcZE
paikan päälä ollaan,WLIvbFtZRow,https://www.youtube.com/watch?v=WLIvbFtZRow
Tästä lähtee pyöräily,W7X7YN4S3PU,https://www.youtube.com/watch?v=W7X7YN4S3PU
Nyt kotona,v5uMqp2PXig,https://www.youtube.com/watch?v=v5uMqp2PXig
Kohta lähdetään helatorstai pyöräilylle 2016,W8Pcdj6o5nc,https://www.youtube.com/watch?v=W8Pcdj6o5nc
Helatorstai,MwqMQH6NK10,https://www.youtube.com/watch?v=MwqMQH6NK10
Nopee katsaus,fLht2Yb_TsM,https://www.youtube.com/watch?v=fLht2Yb_TsM
sitä oolla täällä toisella puolella,PZSxq1wJmY0,https://www.youtube.com/watch?v=PZSxq1wJmY0
tässä katsellaan,Xxl3WtZJwjk,https://www.youtube.com/watch?v=Xxl3WtZJwjk
Täällä ollaan,zMsKIVO0xK0,https://www.youtube.com/watch?v=zMsKIVO0xK0
Tossa lähetiin pyörileen,YvLU7PgbODM,https://www.youtube.com/watch?v=YvLU7PgbODM
Nyt kotona & kohta pyöräileen,XnNrB-qamVI,https://www.youtube.com/watch?v=XnNrB-qamVI
Kyl nyt hemoteleen,UfnJKibJm4E,https://www.youtube.com/watch?v=UfnJKibJm4E
Tulin tänne ennen kun meen koitiin,pTS3BmkPK_w,https://www.youtube.com/watch?v=pTS3BmkPK_w
Upree ilma,M3_JAm5uhfg,https://www.youtube.com/watch?v=M3_JAm5uhfg
Täälä taas osa2,_7zLz1K7DLs,https://www.youtube.com/watch?v=_7zLz1K7DLs
Täälä taas,YhSFKdaCCBA,https://www.youtube.com/watch?v=YhSFKdaCCBA
Lähttiin sitenkin pyöräil,TtzGm4hMz0E,https://www.youtube.com/watch?v=TtzGm4hMz0E
Kotosalla,wk5WIfXkTbs,https://www.youtube.com/watch?v=wk5WIfXkTbs
Toukokuun 3 päivä,kM_Ep-ePtyo,https://www.youtube.com/watch?v=kM_Ep-ePtyo
Nyt kokkaillaan,YvLjvBEHdQQ,https://www.youtube.com/watch?v=YvLjvBEHdQQ
Tällänen paikka,dgwtywuaBfs,https://www.youtube.com/watch?v=dgwtywuaBfs
Täällä sitä vielä pyörillään,fXXp4cZXGf8,https://www.youtube.com/watch?v=fXXp4cZXGf8
Täällä ollaan,F26zaw7SI14,https://www.youtube.com/watch?v=F26zaw7SI14
Jatkoin pyöräilyä,Iy6aVoG2ylc,https://www.youtube.com/watch?v=Iy6aVoG2ylc
Lentää,L_zSSWeoROw,https://www.youtube.com/watch?v=L_zSSWeoROw
Lähinkin pyöräileen,qSc_qt95A1I,https://www.youtube.com/watch?v=qSc_qt95A1I
Hyn on aikaa pyöräillä,q5XBp_5LCiE,https://www.youtube.com/watch?v=q5XBp_5LCiE
Näin selvittiin vapusta,_BDuOcAlT1k,https://www.youtube.com/watch?v=_BDuOcAlT1k
Kotona,sb8KtmSN7wI,https://www.youtube.com/watch?v=sb8KtmSN7wI
Kotiin lähössä,ApTOj7PF9BE,https://www.youtube.com/watch?v=ApTOj7PF9BE
Tästä lähtee sununtain pyöräily os4/so5,-v9q05AdMVo,https://www.youtube.com/watch?v=-v9q05AdMVo
Tästä lähtee sununtain pyöräily osa3,7TfH1Xt4ocw,https://www.youtube.com/watch?v=7TfH1Xt4ocw
Tästä lähtee sununtain pyöräily osa2,jRxGcuNjrnQ,https://www.youtube.com/watch?v=jRxGcuNjrnQ
Tästä lähtee sununtain pyöräily,ZSUp1AfJmgI,https://www.youtube.com/watch?v=ZSUp1AfJmgI
Humenta & 1 tuokokuuta,5p1-rr-xbi4,https://www.youtube.com/watch?v=5p1-rr-xbi4
Tällenen sype puhelu,NI-EqpDgHgw,https://www.youtube.com/watch?v=NI-EqpDgHgw
Nyt pyykit,dJ1zFXzqqF8,https://www.youtube.com/watch?v=dJ1zFXzqqF8
Hyvin lauantaina menee,7xO2rPe1urg,https://www.youtube.com/watch?v=7xO2rPe1urg
Nyt lähettiin pyöräileen,kVoWFqbf5MA,https://www.youtube.com/watch?v=kVoWFqbf5MA
tällästä lauantaina,ldNLvTTQ41E,https://www.youtube.com/watch?v=ldNLvTTQ41E
Siinä se nyt on,JHVJDwiLr0Q,https://www.youtube.com/watch?v=JHVJDwiLr0Q
Lauantai aamun tunelmissa,WmHE0ZzscrE,https://www.youtube.com/watch?v=WmHE0ZzscrE
iltaa,tBpeM5FP-jw,https://www.youtube.com/watch?v=tBpeM5FP-jw
Hyvää vappua & viikonloppua,Rm6ylqMnr0U,https://www.youtube.com/watch?v=Rm6ylqMnr0U
Nyt se on asennettu,ysCuxoV-exo,https://www.youtube.com/watch?v=ysCuxoV-exo
Paino tällä hetkellä,pQygJutAqPw,https://www.youtube.com/watch?v=pQygJutAqPw
Perjantai & Viikonloppu,Ix6t6I-20PA,https://www.youtube.com/watch?v=Ix6t6I-20PA
Nyt kahvia naamariin,JTTZjb1uAaM,https://www.youtube.com/watch?v=JTTZjb1uAaM
Torstain safka,JUsfOEpqQIY,https://www.youtube.com/watch?v=JUsfOEpqQIY
Torstai,QBBr9IEHpeQ,https://www.youtube.com/watch?v=QBBr9IEHpeQ
Keskiviikon paketi,V7ItLLk97UA,https://www.youtube.com/watch?v=V7ItLLk97UA
Hyvin tässä menee,X8F0dKSXQFc,https://www.youtube.com/watch?v=X8F0dKSXQFc
kottin päin menossa,_V7DwWPIx3Y,https://www.youtube.com/watch?v=_V7DwWPIx3Y
Lenkillä ollaan,trO3-MwNRvk,https://www.youtube.com/watch?v=trO3-MwNRvk
Kohta veidään roskat,TQqco_KuzCk,https://www.youtube.com/watch?v=TQqco_KuzCk
Huomenta ja vaudissa,5bNL-BAnNU0,https://www.youtube.com/watch?v=5bNL-BAnNU0
Myöhäis iltaa ja vielä kerkee leffan kattoo,VyhMSWhSQKI,https://www.youtube.com/watch?v=VyhMSWhSQKI
Tätä on otte kuin kuuta nousevaa,H24VW8duxB4,https://www.youtube.com/watch?v=H24VW8duxB4
Täälä sitä mennään,PkBekwWJkk4,https://www.youtube.com/watch?v=PkBekwWJkk4
Nyt lähetiin liikenteeseen,4_5ukcwj4-U,https://www.youtube.com/watch?v=4_5ukcwj4-U
Nyt kyl aika matelee ja vettä sataa,LztQX6c5VVM,https://www.youtube.com/watch?v=LztQX6c5VVM
Tuli suunitelminn iso muutos,4MghJcJwFmk,https://www.youtube.com/watch?v=4MghJcJwFmk
Huomenta 3 kerta aina onistuu,5mKKHMGAWyA,https://www.youtube.com/watch?v=5mKKHMGAWyA
näin,lq2CsfKV1xY,https://www.youtube.com/watch?v=lq2CsfKV1xY
Nyt on kotiuduttu,bkyCLoqlFQg,https://www.youtube.com/watch?v=bkyCLoqlFQg
Nyt olaan heretty,zE0Cm87hefI,https://www.youtube.com/watch?v=zE0Cm87hefI
Nyt se on koottu,kqF6g0FppLE,https://www.youtube.com/watch?v=kqF6g0FppLE
Rusakko osa1/osa2,CRP2JyJkwIs,https://www.youtube.com/watch?v=CRP2JyJkwIs
Täällä sitä meikäläinen menee,j-dOMffyX9A,https://www.youtube.com/watch?v=j-dOMffyX9A
Noniin täällä sitä mennään,WnbIxYfUjB0,https://www.youtube.com/watch?v=WnbIxYfUjB0
Noniin lähin ulkoileen,VL2bmtS9_AA,https://www.youtube.com/watch?v=VL2bmtS9_AA
Nyt vähän harmittaa,Yyi2K2b1aHk,https://www.youtube.com/watch?v=Yyi2K2b1aHk
Noniin ja huomenta,_xswM1wRYA0,https://www.youtube.com/watch?v=_xswM1wRYA0
Näin,hoTg-96qgI8,https://www.youtube.com/watch?v=hoTg-96qgI8
Avasin pussin,Ujv0piYO6nc,https://www.youtube.com/watch?v=Ujv0piYO6nc
Tällenen testi tänään,8iWF0GrkRoA,https://www.youtube.com/watch?v=8iWF0GrkRoA
Lähin ulkoileen osa3,lahY_H5-O6c,https://www.youtube.com/watch?v=lahY_H5-O6c
Lähin ulkoileen osa2,wp1e0_NLUws,https://www.youtube.com/watch?v=wp1e0_NLUws
Lähin ulkoileen,uAnq41TJ_-s,https://www.youtube.com/watch?v=uAnq41TJ_-s
Hain paketin postistista,EskbGlNomPc,https://www.youtube.com/watch?v=EskbGlNomPc
Launtai osa2,Xf2Xd8EiaOA,https://www.youtube.com/watch?v=Xf2Xd8EiaOA
Lauantai,0F3HTumo-78,https://www.youtube.com/watch?v=0F3HTumo-78
Kiitos vinkistä,-cCB25RCVVo,https://www.youtube.com/watch?v=-cCB25RCVVo
Nyt kävi näin,wMWS9yLVTiA,https://www.youtube.com/watch?v=wMWS9yLVTiA
Nyt alkaa viikonloppun vuetto,085tBTXVxug,https://www.youtube.com/watch?v=085tBTXVxug
Oikeen hyvää viikonloppua kaikille,njA5MdUNT4k,https://www.youtube.com/watch?v=njA5MdUNT4k
Yötä/ongelma on ratkaistu 5/5,BNrUb9FWuy8,https://www.youtube.com/watch?v=BNrUb9FWuy8
Tuli tällänen tehtyä/maistus varmaan sullekin,RjwPDuxKpFs,https://www.youtube.com/watch?v=RjwPDuxKpFs
Nyt on läppäri tullut huollosta/käväsin postissa,9xvkY5NafxY,https://www.youtube.com/watch?v=9xvkY5NafxY
Oon miettinyt voikose olla mahdollista,-8ovmNAiRu8,https://www.youtube.com/watch?v=-8ovmNAiRu8
Huomenta ei enää muuttanut,QuZIT0tqigg,https://www.youtube.com/watch?v=QuZIT0tqigg
Vähän mutta asiaa,K79IjDNFL54,https://www.youtube.com/watch?v=K79IjDNFL54
Lähdin kävelemään,aWmyAQGKuhA,https://www.youtube.com/watch?v=aWmyAQGKuhA
Nyt on pesty pyykkiä ja aamukahvit,z4KMoDTyAH4,https://www.youtube.com/watch?v=z4KMoDTyAH4
Huomenta ja videoo odotellessa,XsUCyrzCDk8,https://www.youtube.com/watch?v=XsUCyrzCDk8
Tällästä säätämistä,CN7XeUdYsOQ,https://www.youtube.com/watch?v=CN7XeUdYsOQ
Sateista tiistai iltapäivää,Um-m-J4XBNU,https://www.youtube.com/watch?v=Um-m-J4XBNU
Näin klo 11.15 aikoihin,BBVMGOG8Qec,https://www.youtube.com/watch?v=BBVMGOG8Qec
Näin se edityy polkupyörän kokoominen,xoth-fGESEU,https://www.youtube.com/watch?v=xoth-fGESEU
Näin hetkisitten,LYIbDDekV64,https://www.youtube.com/watch?v=LYIbDDekV64
Nyt kotona/ei sen kummempaa,pa9pxtkSn9w,https://www.youtube.com/watch?v=pa9pxtkSn9w
Hyvää viikonalkua kaikille,j-lw5-oDtM0,https://www.youtube.com/watch?v=j-lw5-oDtM0
Nyt lähti Juopuneet maakravut,Hoc9w394OBo,https://www.youtube.com/watch?v=Hoc9w394OBo
Sunnuntai päivän tunnelmia,Yev6JxZkIKM,https://www.youtube.com/watch?v=Yev6JxZkIKM
Tälläset sapuskat,Z7qUs4jUy3Q,https://www.youtube.com/watch?v=Z7qUs4jUy3Q
Huomenta/aamu tunnelmia,fL2aMoUyMco,https://www.youtube.com/watch?v=fL2aMoUyMco
Aamu yön tunelmia,Vajka_Ogtrk,https://www.youtube.com/watch?v=Vajka_Ogtrk
Tälläset on lauantai illan tunnelmat 5/5,6ePQ8yZtnGw,https://www.youtube.com/watch?v=6ePQ8yZtnGw
Jekku testit,FgBC5IENB2A,https://www.youtube.com/watch?v=FgBC5IENB2A
Tällästä tällä ja tälläset vieraat,SkSC3j_mzIU,https://www.youtube.com/watch?v=SkSC3j_mzIU
Menossa pysäkille ja aurinko psistaa,xt_9yVunv2s,https://www.youtube.com/watch?v=xt_9yVunv2s
Mukavasti on lähtenyt lauantai käyntiin 5/5,vIEuqGFKKFA,https://www.youtube.com/watch?v=vIEuqGFKKFA
Näin alotellaan lauantai päivää,CeIhZRRWVTE,https://www.youtube.com/watch?v=CeIhZRRWVTE
Mitäs oot touhunnut,KWvX_EXB4RI,https://www.youtube.com/watch?v=KWvX_EXB4RI
Mitä sitä tänään tekis,vFau2e6bEM0,https://www.youtube.com/watch?v=vFau2e6bEM0
Tällänen Juoma tälänen kertaa,p2MPt0M2CMU,https://www.youtube.com/watch?v=p2MPt0M2CMU
Oikeen hyvää iltaa,Ll3xDcunvlc,https://www.youtube.com/watch?v=Ll3xDcunvlc
Oli eilen tipahtanut postiluukusta tälänen,5LpPJYpM3G8,https://www.youtube.com/watch?v=5LpPJYpM3G8
Kiitos aamu nauruista 5 / 5 :-),oUsiP4g1cE0,https://www.youtube.com/watch?v=oUsiP4g1cE0
Tällänen testi ennen nukkumaan menoa,RA0qqJ7oDXc,https://www.youtube.com/watch?v=RA0qqJ7oDXc
Tällänen oli posti paketin sisältö,0-dZlKaH4_o,https://www.youtube.com/watch?v=0-dZlKaH4_o
Tossa kipasin postissa,sbQiGajxfKE,https://www.youtube.com/watch?v=sbQiGajxfKE
Tästä lähettää köpsytteleen keskiviikkon,oX0lQ9zbNUU,https://www.youtube.com/watch?v=oX0lQ9zbNUU
Kyl on ollut huikee tiistai ilta 5/5,vkn41e1IJRM,https://www.youtube.com/watch?v=vkn41e1IJRM
Just keitin iltakahvit,Dwp3cHEUtfk,https://www.youtube.com/watch?v=Dwp3cHEUtfk
Tällänen se lajotus on,Kw8l5i8nXsI,https://www.youtube.com/watch?v=Kw8l5i8nXsI
Kiitos lajotuksesta,2Xle2bnt4qM,https://www.youtube.com/watch?v=2Xle2bnt4qM
Nyt on aamukahvit juotu,OAmD5AjiV_Y,https://www.youtube.com/watch?v=OAmD5AjiV_Y
Kaikki on kunnossa (22),ufQOISw6RXY,https://www.youtube.com/watch?v=ufQOISw6RXY
Keittelin vielä iltakahvit,RJu06rN7VmY,https://www.youtube.com/watch?v=RJu06rN7VmY
Käväsin kaupssa,zzZGHri9Lqg,https://www.youtube.com/watch?v=zzZGHri9Lqg
Huomenta ja alkaa viikkoa,tR9RmfVrWTg,https://www.youtube.com/watch?v=tR9RmfVrWTg
Se olis nyt viikonloppu pulkassa,SZ6qzjGeEkg,https://www.youtube.com/watch?v=SZ6qzjGeEkg
Tällästä kuuluu meikäläiselle,0QRcd_tXouE,https://www.youtube.com/watch?v=0QRcd_tXouE
Se olis viikonloppu pulkassa,dIw9AADl4s4,https://www.youtube.com/watch?v=dIw9AADl4s4
Nyt on maku kohdallan,wIweW1IrnSw,https://www.youtube.com/watch?v=wIweW1IrnSw
Nyt ollaan jännän äärellä,CdlxaMhnNaQ,https://www.youtube.com/watch?v=CdlxaMhnNaQ
